Texte,Score
"C'est pour cette deuxième part que tout retard est lourd de conséquences, à la fois au plan de l'urbanisme et au plan financier : car ce qui peut être réalisé aisément et à coût normal aujourd'hui demanderait demain des expropriations et des prouesses techniques coûteuses aux résultats imparfaits.",2.142857142857143
Qui serait assez fou pour prétendre faire mourir Paris afin de mieux le faire revivre ?,3.5714285714285716
"ci-après : ""d) La lenteur de la rénovation "", p.",3.5714285714285716
"Elle doit s'étendre, au-delà des statistiques trop globales, aux problèmes, ressentis par tous, de la disparition rapide des espaces libres au sein et aux abords de la zone agglomérée.",2.142857142857143
"Depuis 1945, la situation ne s'est pas améliorée; elle a au contraire empiré.",2.142857142857143
"
LA RÉGION PARISIENNE EN 1965
ÉCHELLE : 1/500.000
Progressivement les espaces laissés libres se colmatent

Ce n'est pas le nombre - à la fois important et insuffisant - de ces logements, de ces usines, de ces bureaux, mais bien la manière dont ils ont été implantés qui a aggravé la situation de l'urbanisme, et conduit à la situation présente que chacun constate et déplore : espaces libres en voie de disparition, banlieue sous-équipée en moyens de transport comme en tous autres services publics, centre congestionné, quartiers vétustes trop lentement repris par la rénovation.",2.142857142857143
"Mais il serait erroné d'espérer que ces extensions ""linéaires"" marquent la fin du développement en tache d'huile : comparés à d'autres terrains situés plus loin sur les extensions linéaires, les ""terrains d'intervalle"", en effet, ne sont pas, aux yeux de qui veut construire, dépourvus d'avantages : le moindre éloignement du centre, du moins mesuré en kilomètres, et souvent la proximité réelle de deux ou trois zones déjà construites, donc équipées en réseaux d'eau, d'assainissement et d'électricité.",3.5714285714285716
"Si les pouvoirs publics ont été conduits à autoriser la construction de logements dans ces zones, c'est parce qu'ils n'étaient pas à même en temps voulu, notamment en raison de la lenteur de l'aménagement des 5.000 hectares de Z.U.P. d'indiquer aux promoteurs, publics (2) ou privés, les emplacements où il eut été préférable de bâtir, c'est-à-dire des zones d'extension de l'agglomération dotées des équipements d'infrastructure nécessaire.",3.5714285714285716
"Il est désormais difficile, et il sera anormalement coûteux, d'implanter des équipements pleinement satisfaisants au sein ou à proximité immédiate de la proche banlieue, et de lui permettre de ne plus être la ville informe et incomplète qu'elle est actuellement, dans la majeure partie de son étendue.",3.5714285714285716
"L'insuffisance des emplois a aussi pour cause le fait que leur implantation en banlieue, dans la situation actuelle de cette dernière, est loin de ne présenter que des avantages; certes l'espace disponible est plus grand, alors que, dans le centre, beaucoup de bureaux et d'ateliers sont tellement à l'étroit que certains ont toutes les caractéristiques du taudis; mais le sous-équipement de la banlieue crée des difficultés pour le transport du personnel et les rapports avec la clientèle; le poids des impôts locaux, plus lourd qu'à Paris, et fort inégal entre les communes de banlieue, contribue également à freiner une meilleure répartition des emplois dans l 'agglomération.",1.4285714285714286
"En fait, mesurée au nombre de logements détruits, cette rénovation s'est avérée beaucoup plus lente qu'il n' était prévu.",3.5714285714285716
"Si les autorités locales n'ont pas la sagesse de réserver en temps voulu les parcelles de terrains nécessaires à des équipements considérés il n'y a guère comme moins indispensables, et trop longtemps négligés (terrains de sport et de jeux, piscines, maisons de jeunes, etc.), la réalisation ultérieure de ces équipements dans une zone plus dense est rendue plus difficile et plus coûteuse.",2.142857142857143
"
- C'est seulement à un niveau supérieur, pour des secteurs dont chacun serait de l'ordre du quart ou de la moitié d'un arrondissement de Paris, que les opérations de rénovation sont les plus intéressantes, parce qu'elles peuvent être conçues pour combler les lacunes et les retards de l'urbanisme; c'est donc à ce niveau qu'elles sont les plus nécessaires; c'est à ce même niveau qu'elles sont les plus rares; une opération sur sept seulement couvre une superficie de plus de dix hectares.",3.5714285714285716
"Les opérations de ce type ne sont pas seulement les plus coûteuses, et leur multiplication n'est pas seulement affaire de crédits; les difficultés qu’elles entraînent sont, aussi, sociales et humaines : il faut reloger les habitants, les commerces, les artisans, les ateliers, voire les usines (3).",0.0
"Si les problèmes techniques de la modernisation d'immeubles anciens peuvent être considérés comme résolus, d'autres problèmes se posent à partir du moment où ces opérations ne concernent plus un immeuble isolé, mais s'étendent à tout un quartier: c'est le problème de la voirie, souvent trop inadaptée aux conditions de vie d'aujourd'hui; c'est aussi et surtout le problème humain; le relogement des habitants et des artisans du quartier ancien dans des immeubles réhabilités paraît, en raison du prix de revient de l'opération (1), encore plus difficile à assurer que dans le cas d'une rénovation, qui comporte généralement une forte proportion de logements sociaux.",2.142857142857143
Il ne faut donc pas se leurrer : la rénovation nécessaire sera nécessairement lente.,2.142857142857143
Le succès de la réhabilitation et de la modernisation des vieux quartiers de Paris comme de ses banlieues est ainsi lié à l'extension de l'agglomération.,3.5714285714285716
"
e) Conclusion

Banlieue sous-équipée où l'habitat dévore les espaces libres, centre de plus en plus congestionné, quartiers vétustes qui ne se rénovent qu'avec trop de lenteur, tel est le tableau résumé que présente ""l'urbanisme de fait"" en région de Paris dans les quinze dernières années (2).",2.142857142857143
Un tel tableau donne le sentiment d'un dynamisme anarchique.,3.5714285714285716
"Au moins doit-on en attendre des orientations précises pour l'extension, et des réserves de terrains pour les équipements : une bonne composition des ""creux"" et des ""pleins"".",3.5714285714285716
"
a) Un périmètre d'agglomération trop petit

Les grands ensembles construits depuis la guerre en banlieue, et les critiques qui se sont concentrées sur leurs déficiences (3), ont fait oublier les conditions lamentables dans lesquelles, au cours des années qui ont suivi la première guerre mondiale, les lotissements ont submergé les environs, boisés ou cultivés, de l'agglomération d'alors.",3.5714285714285716
"Explicable sans doute en période de stagnation démographique et économique, justifiée aux yeux de l'opinion qui croyait au ""Paris monstrueux"" qu'il fallait empêcher de grandir, confortée par les thèses trop schématiques sur la décentralisation parisienne, cette limite - l'enceinte de 1960 - s'est révélée à la fois dommageable et intenable face à l'augmentation des naissances et des ménages, face à l'accroissement des besoins d'espace de toute la population, face à la multiplication du nombre des automobiles.",3.5714285714285716
"La demande de terrains ainsi stimulée est devenue très forte, cependant qu'à la rareté des terrains équipés et convenablement desservis venait se superposer une rareté ""administrative""; cette double rareté de l'offre en présence d'une demande croissante a entraîné trois conséquences :
- la réduction progressive des espaces demeurés libres à l'intérieur du ""périmètre d'urbanisation"" limité par cette frontière administrative; même les surfaces réservées sur les plans pour des équipements publics (lycées, stades, espaces verts) font l'objet de batailles incessantes et souvent perdues; quant aux règles de hauteur ou de densité prescrites pour les zones d'habitat, elles subissent fatalement de rudes assauts qui se terminent généralement par un ""bourrage du terrain"", afin d'amortir la deuxième conséquence de la rareté: la hausse du prix;
- l'accélération de la hausse du prix des terrains à l'intérieur de ce même périmètre; d'une enquête réalisée par l'Agence Foncière et Technique de la région parisienne, il ressort que le prix moyen au mètre carré de terrain à bâtir a triplé de 1958 à 1963, ce qui correspond à une augmentation moyenne de 25 % chaque année ; la constatation de la hausse des prix, la quasi-certitude de sa poursuite ont entraîné la spéculation;
- la spéculation sur le prix des terrains, particulièrement sur les terrains situés à l'extérieur de ce périmètre, mais assez proches et relativement bien desservis.",2.142857142857143
"Au total, l'exiguïté du périmètre d'agglomération a facilité, en la justifiant, la généralisation de l' "" urbanisme dérogatoire"" et la généralisation de l'urbanisme dérogatoire, outre les inégalités, les injustices et les tentations qu'elle provoque, risque de tuer tout effort et bientôt tout espoir d'aménagement rationnel et de composition d'urbanisme.",3.5714285714285716
"Certes de petites zones d'emplois ont été créées auprès de grands ensembles, comme à Massy et à Sarcelles; leur mise en place a été facilitée par une réduction du montant de la redevance; des centres de recherche s'implantent au sud de l'agglomération, des sièges sociaux à l'ouest.",2.142857142857143
Ce mouvement est toutefois très insuffisant au regard de l'importance des nouvelles zones d'habitat.,2.142857142857143
"Il est gêné par la crainte des chefs d'entreprises de se voir orientés vers une décentralisation lointaine s'ils envisagent de quitter leurs implantations actuelles, dont l'exiguïté et la vétusté font souvent de véritables taudis industriels.",3.5714285714285716
"La pratique actuelle correspond certes au souci légitime - qui est aussi l'intérêt de la région parisienne – d'accélérer la décentralisation industrielle; elle a toutefois l'inconvénient de combiner la rigueur envers les chefs d'entreprises qui entendent faire l'effort de construire des installations modernes, et l'indifférence envers ceux qui ne se soucient pas de quitter des installations anciennes.",3.5714285714285716
"Le risque de voir dans ce secteur les migrations alternantes s'amplifier et s'allonger n'est d'ailleurs pas écarté, si bien qu'il paraît nécessaire d'orienter de façon plus ferme vers des zones de ce genre les industriels ayant obtenu l'agrément, industriels qui s'implantent encore trop souvent à proximité immédiate de Paris.",3.5714285714285716
"
Un tel redémarrage ne peut être que progressif, et les résultats les plus immédiatement perceptibles des chantiers sont leurs inconvénients, notamment pour la circulation.",2.142857142857143
"Dus à des initiatives publiques ou privées, ils marquent que Paris sort de sa léthargie.",1.4285714285714286
"

b) La nécessité de l'urbanisme 

Le décalage entre l'importance des constructions et l'étroitesse de l'urbanisme est aussi de mieux en mieux perçu.",2.857142857142857
"Certains esprits ne voient de réponse à ces questions qu'en niant le problème, qu'en refusant d'admettre la croissance, qu'en repoussant toute extension spatiale.",3.5714285714285716
"Conserver toutes les frontières, conserver tous les gabarits, conserver toutes les campagnes, n'admettre la construction que parcimonieusement, autant d'attitudes négatives que les faits ont toujours bousculées dans le passé et lointain et récent, et qui sont, pour une large part, on vient de le voir, la cause des difficultés actuelles.",3.5714285714285716
"Ce changement de dimension est fondamental pour remédier aux maux déjà dénoncés :
- pour faire face à l'insuffisance clairement perçue des grands ensembles, à l'absence d'équipements collectifs de trop de banlieues, à la congestion du centre, il n'y a pas d'autre remède que de créer des centres urbains nouveaux, qui seront villes nouvelles dans les zones d'extension, et centres urbains renforcés, diversifiés et rénovés dans les banlieues actuelles;
- pour mettre fin à la pénurie de terrains à bâtir comme à la disparition des espaces libres, il faut sortir hardiment du périmètre d'agglomération fixé il y a cinq ans, mais en choisissant les zones d'extension; pour faciliter les transports et surtout rapprocher les habitats des lieux de loisir et de la campagne, l'extension spatiale doit être canalisée selon des axes préférentiels sur lesquels la croissance progressive des villes nouvelles sera possible;
- pour permettre enfin les interdépendances entre l'agglomération actuelle et ses extensions à venir, entre les espaces construits et les espaces libres, entre les villes de l'agglomération et les campagnes, il faut organiser l'unité de ce qui va devenir, non plus seulement l'agglomération parisienne, mais la région urbaine de Paris.",2.142857142857143
"(4) Comparée à la relative jeunesse du parc des véhicules privés, qui s'usent certes plus rapidement, mais dont la moitié a moins de cinq ans d'âge, cette vétusté traduit le délaissement dont ont souffert les équipements collectifs, c'est-à-dire en vérité leurs usagers.",3.5714285714285716
"

PREMIÈRE ORIENTATION

Améliorer le réseau de transports de manière à mettre le centre plus à la portée des habitants de banlieue.",2.142857142857143
"Une amélioration radicale des transports en région de Paris – apportant pour l'agglomération entière des progrès aussi décisifs que les boulevards d'Haussmann il y a un siècle et le métro de Bienvenüe il y a un demi-siècle pour la ville de Paris, c'est-à-dire raccourcissant les distances en réduisant les temps et les fatigues du parcours - une telle amélioration est possible avec les moyens modernes de transport, trains, autobus et voitures, pour peu qu'ils bénéficient d'une infrastructure convenable : voies ferrées et autoroutes.",2.142857142857143
"
DEUXIÈME ORIENTATION

Améliorer l'équipement dans les banlieues, au niveau de la commune ou du grand ensemble.",3.5714285714285716
"Il y a là une nécessité reconnue par tous; des progrès notables ont été réalisés; les lacunes dans la conception des équipements nécessaires, ou bien les retards dans leur réalisation, ont révélé sur le plan social des inconvénients assez graves (5) pour que les programmes à venir s'efforcent d 'y parer.",2.142857142857143
"Quels que soient les progrès qui seront donc faits à ce niveau de la commune ou du grand ensemble, ils ne combleront pas le fossé qui existe en qualité et diversité entre les services qui peuvent être offerts, au cœur de Paris, à 8 millions d'utilisateurs virtuels, et ceux qui peuvent l'être, au niveau du quartier, à une population deux ou trois cent fois moins nombreuse.",3.5714285714285716
"La localisation des préfectures a été étudiée afin de constituer un élément fondamental de la restructuration des banlieues (Nanterre, Bobigny, Créteil) ou de la création des centres urbains nouveaux (Cergy-Pontoise et Évry).",3.5714285714285716
"Les avantages sociaux et économiques d'activités en banlieue sont bien connus; il s'agit à la fois :
- de faire éclore une véritable vie urbaine, en faisant naître l'animation qu'ignorent les cités-dortoirs vidées de leur population pendant la journée;
- de décongestionner le cœur de l'agglomération, et, en remédiant à l'entassement dans des locaux industriels et commerciaux vétustes de nombre d'ateliers et de bureaux, de faciliter la réalisation à Paris et dans la Seine des opérations de rénovation et d'aménagement;
- d'éviter l'allongement constant du temps de trajet domicile-travail et de remédier progressivement aux problèmes de circulation et de transport qui naissent de migrations à sens unique, le matin de la banlieue vers Paris et le soir en direction contraire.",3.5714285714285716
"
3 - LA VALEUR DES REGROUPEMENTS EN CENTRES URBAINS

Implanter ces services publics et privés et ces emplois au gré des disponibilités de terrain dans la banlieue existante, et à mesure que les initiatives des divers responsables se manifesteront dans les nouvelles extensions de l'agglomération ne constituerait qu'un progrès bien insuffisant par rapport à la situation actuelle.",2.142857142857143
"La ""densité"" de tels centres ne permet pas seulement une desserte facilitée; elle renforce leur pouvoir attractif, non seulement pour attirer l'implantation d'équipements complémentaires mais encore pour faciliter la création du centre lui-même.",4.285714285714286
Une banque s'installe plus facilement à côté d'une administration qu'en zone résidentielle; les commerces sont favorisés s'ils sont situés au contact des lieux d'emplois; et l'on revient volontiers se cultiver ou se distraire non loin du lieu du bureau ou des achats.,4.285714285714286
"
1 - EN BANLIEUE ACTUELLE

Les difficultés d'implantation seront évidemment importantes.",2.857142857142857
"Les surmonter pour aboutir au groupement nécessaire des équipements qui feront un cœur de ville, dégager à cette fin les secteurs les mieux desservis par des liaisons ferroviaires et autoroutières, sera une tâche difficile, car, dans chaque cas, l'intérêt d'une réalisation isolée, de logements par exemple, ne manquera pas d'être mis en balance avec l'utilité d'un élément d'équipement nécessaire à la création progressive du centre urbain, de même que l'émiettement des banlieues en communes très nombreuses risque de continuer à favoriser la dispersion des équipements publics.",3.5714285714285716
"(2) ""Au point de grandeur où Paris est parvenu, on ne saurait y souffrir aucun nouvel accroissement sans l'exposer à sa ruine""/perc>, écrivait en 1724, un ministre de Louis XV.",3.5714285714285716
"- On n'arrête pas une ville (2), et il serait présomptueux de décréter que la ""puissance"" des centres urbains nouveaux à créer en région de Paris, leur zone d'influence ne dépassera jamais 300.000 habitants pour les uns, 500.000 ou 1.000.000 pour les autres.",3.5714285714285716
"Oui, par contre, si l'on considère comme ville la réunion d'une population et d'un centre urbain, la succession des quartiers où les habitants résident et des quartiers où ils travaillent, achètent, se distraient le plus volontiers; dans ce sens - qui donne à la notion vivante de ville, sa portée à la fois la plus actuelle et la plus permanente mais non la plus administrative - ces villes nouvelles de la région de Paris seront de vraies villes, même si, faute de révision des limites communales actuelles, l'espace qu'elles occuperont s'étend sur plusieurs communes (1).",5.0
"Il en est de même, à plus forte raison, à l'échelle de l'agglomération parisienne toute entière : sans axes de transport nouveaux, il n'y aurait pas de centres urbains nouveaux, car les liaisons avec le reste de l'agglomération seraient insuffisantes; et, dans les zones qui se construiront dans les prochaines années, sans axes de transport nouveaux il n'y aurait pas de villes nouvelles - de vraies villes, par opposition à la succession uniforme de banlieues-dortoirs indifférenciées.",3.5714285714285716
"Orientation des axes de transport et implantation des villes nouvelles, qui constituent les points forts de l'urbanisation à venir, présentent donc les deux faces d'un seul et même problème.",3.5714285714285716
"Aux dimensions qu'a déjà atteint l'agglomération, les inconvénients de ce processus sont tels qu'ils sont maintenant reconnus.",2.142857142857143
L'extension en tache d'huile peut être délibérément rejetée comme un parti inacceptable (1).,2.142857142857143
"Il ne paraît pas souhaitable, pour un bon aménagement du bassin parisien comme pour le ralentissement de la croissance de Paris, de leur susciter des concurrentes créées de toutes pièces, d'une taille très supérieure à la leur, et à mi-chemin de Paris; ceci est d'autant moins souhaitable que la seule prévision sûre que l'on puisse faire sur le progrès technique concerne les transports, en commun ou individuels, qui verront leur vitesse s'accroître et leur coût relatif diminuer.",3.5714285714285716
"Ainsi la couronne des villes du bassin parisien va sans cesse se rapprocher de Paris, et rien ne doit être fait qui entraverait leur croissance et qui, par là même, réduirait le soulagement que leur extension rapide doit apporter à la région de Paris.",2.142857142857143
- Les expériences étrangères comme l'expérience française de décentralisation et d'aménagement du territoire apprennent que les emplois sont plus difficiles à déplacer que les hommes et qu'il est plus facile de décentraliser l'expansion que de faire déménager des usines déjà installées.,2.142857142857143
"Dans ces conditions, les emplois à créer ou à déplacer hors du périmètre actuel de l'agglomération parisienne se localiseront aussi facilement - ou pas plus difficilement - à 100 ou 150 kilomètres qu'à 50 kilomètres; cela étant, pour les motifs que l'on vient d'indiquer, il est préférable que ces activités s'installent dans les villes du bassin parisien existant à plus de 80 ou 100 kilomètres.",3.5714285714285716
"Quant aux emplois véritablement liés à l'agglomération, il y aurait un risque sérieux que des villes nouvelles éloignées d'une cinquantaine de kilomètres ne puissent les accueillir; ces villes ressembleraient davantage, alors, à des cités-dortoirs qu'à des ensembles équilibrés en habitats et en emplois.",3.5714285714285716
"
Voir note (1) en page 76

- D'autre part, les espaces libres se situant entre ces villes et l'agglomération parisienne - espaces libres dont l'existence constitue l'attrait principal de la solution - se trouveraient au long des axes de transport les plus importants; ici encore, c'est l'expérience qui apprend que, malgré toutes les réglementations, ces espaces libres sous menace constante d'urbanisation n'y résisteraient sans doute pas; l'infrastructure des transports entre chacune de ces villes et le centre de Paris apparaissant dans une certaine mesure comme gaspillée puisqu'elle ne serait utilisée que par un trafic de transit, il n'est pas douteux que l'on verrait, partant de l'agglomération actuelle et en même temps de la ville nouvelle, pousser des pédoncules, qui, à terme se rejoindraient.",3.5714285714285716
"Cette disposition en couronne présente, en définitive, des inconvénients qui ne sont pas différents de ceux qui résulteraient d'une extension de la tache d'huile; la raison en est que, fondée sur les artères radiales existantes ou sur des artères à créer suivant des tracés analogues, elle ne constitue au fond qu'un radioconcentrisme desserré (2).",2.142857142857143
C'est sans doute la seule espérance que le desserrement inéluctable des activités économiques et leur développement nécessaire en surface aboutissent à rapprocher dans les villes nouvelles logements et emplois.,2.142857142857143
"C'est un fait connu, en effet, que les habitants, les artisans, les industriels d'un secteur de Paris, lorsqu'ils se déplacent pour se desserrer, choisissent le plus souvent leur nouvelle implantation dans une banlieue de la même direction géographique (3) : les quartiers Est de Paris s'orientent vers la banlieue Est et il est illusoire de prétendre organiser leur desserrement vers Mantes et Pontoise; les gens de Grenelle ou de Vaugirard vont vers l'Ouest ou le Sud-ouest et non vers Meaux.",2.142857142857143
C'est pourquoi il serait vain de vouloir bloquer l'actuelle zone agglomérée dans toutes les directions sauf une.,3.5714285714285716
"
b) Le réseau de communications: les axes de transport

Puisque l'agglomération parisienne doit subir une véritable mutation, dans son fonctionnement - par la création de centres urbains nouveaux - comme dans l'orientation de son développement - selon des axes préférentiels -, le système de transport va lui aussi - et lui d'abord, faut-il l'espérer - subir une mutation égale.",3.5714285714285716
"Il permet que l'agglomération actuelle puisse enfin disposer de liaisons comparables à celles dont Haussmann a doté Paris intra-muros il y a un siècle, sans que, pour cela, l'agglomération de demain soit condamnée à n'être que l'extrapolation de celle d'aujourd'hui.",3.5714285714285716
"
a) Les sites de la région de Paris

Le développement en tache d'huile négligeait presque nécessairement la préoccupation du site, et le progrès des techniques du bâtiment comme du transport facilite cette négation.",0.7142857142857143
"C'est ainsi qu'ont été gâchés tant de sites admirables de Paris et de ses environs immédiats, submergés par la marée désordonnée des constructions (1).",2.142857142857143
"La variété de ces sites, leur charme et parfois leur grandeur doivent être mis en valeur par l'œuvre de l'urbaniste et non pas annihilés.",2.142857142857143
"Orienter l'extension de l'agglomération parisienne, par exemple vers l'ouest, pour ""marquer une volonté"" d'aider les régions de l'ouest à résoudre leurs problèmes économiques, ou vers le nord-est, pour ""aller à la rencontre"" du Marché Commun, de tels ""gestes"" n'auraient à proprement parler aucun sens.",
"Pour répondre à cette question, il faut observer dans quelles directions vont se manifester avec force - et se manifestent déjà- des poussées spontanées, qui demeureraient anarchiques si elles n'étaient prises en charge et disciplinées.",
"Choisir une vallée, ne serait-ce pas la gâcher comme, jusqu'à une époque récente, les forêts de l’Île-de-France ont souffert de la poussée des constructions?",
"Mais si la ville s'étend en largeur sur quelques kilomètres, en particulier sur les coteaux qui forment balcon de part et d'autre de la vallée, tout devient possible : la ville n'est plus un boyau resserré gâchant un site irremplaçable; elle peut être conçue à des dimensions telles que la ""vie en ville"" ne soit plus synonyme d'étouffement.",
"Le bord de l'eau peut être réservé aux sports nautiques, et aux quelques installations industrielles pour lesquelles la proximité du fleuve est indispensable; au fond de la vallée, des espaces verts, des installations de loisir et un habitat très dispersé peuvent mettre en valeur des sites qui sont généralement agréables, et, dans certaines des boucles de la Seine, d'une rare qualité.",
"- Incomplet parce qu'il ne serait pas réaliste d'espérer canaliser tous les développements dans ces trois directions seulement, et qu'en particulier les poussées qui ne manqueront pas de se manifester vers le nord et le sud-ouest ne trouveraient rien pour les ordonner.",
"Plus près du cœur, les banlieues actuelles, enfin reliées entre elles, progressivement rénovées, restructurées par la constitution de quelques centres urbains dignes de ce nom - Nanterre, Saint-Denis, Bobigny, Créteil, Rungis-Choisy-le-Roi - perdront, si l'objectif est atteint, jusqu'à cette appellation de banlieues, dans ce qu'elle évoque de pauvre, d'éloigné et de sous-équipé.",
"Mais, en même temps, le schéma directeur doit permettre qu'il soit mis fin au recul, jusqu'à présent constant, des espaces libres; deux vastes espaces peuvent être conservés à proximité immédiate de l'agglomération existant aujourd'hui sans que les développements prévus viennent les limiter, les cerner et finalement les réduire à l'état d'îlots de verdure sans cesse grignotés :
- l'un dans le prolongement du parc de Versailles, en direction générale de l'ouest, dont le caractère est principalement rural ou destiné aux loisirs;
- l'autre entre la vallée de la Marne et celle de la Seine, vers l'est, où les forêts dominent.",
"Quant aux autres zones de la région, au nord de l'axe Meaux-Pontoise, comme au sud de l'axe Melun-Mantes, leur vocation principalement agricole et forestière se trouve confirmée; leurs villes petites ou moyennes pourront croître raisonnablement, cependant que leur fonction d'accueil est fortement affirmée pour les résidences secondaires et surtout pour toutes les formes de loisir en plein air.",
"Aubervilliers, située en limite de la capitale et non traversée par les voies ferrées, est une agglomération dont l'urbanisation est de mauvaise qualité, où habitat, artisanat et industrie coexistent dans une vaste zone mixte qui appelle la rénovation.",
Enfin la localisation sur un terrain libre de 40 hectares environ de la préfecture du nouveau département de Seine-Saint-Denis permettra de créer à Bobigny un centre secondaire d'emplois et de commerces qui constituera un élément essentiel de restructuration de l'ensemble du secteur.,
"
1 - ÉTAT ACTUEL

Cette partie de la vallée, n'est que peu urbanisée : Pontoise – Saint-Ouen - l'Aumône, et Persan - Beaumont - Champagne sont les deux seules agglomérations qui aient bénéficié d'un développement industriel.",
"Ce fait a accusé le déséquilibre habitat-travail, et cette densification a rendu plus inextricables les problèmes de circulation.",
"- Les communes de Viroflay, Chaville, Ville d'Avray, Sèvres ont subi une densification en immeubles collectifs, particulièrement concentrés sur l'axe principal de circulation qui relie Versailles à Paris.",
"Les tracés anciens de la ville, dont l'échelle suscite encore l'admiration, seront raccordés au réseau primaire régional pour assurer plus efficacement les liaisons de ce centre préfectoral avec la Capitale et les nouveaux développements de la région.",
"Les poussées à l'ouest de Versailles doivent être contenues, car elles mettent en cause la préservation des prolongements du site historique.",
La qualité des sites qui demeure encore la principale valeur de la zone et de son environnement est mise en péril et doit être impérativement sauvegardée.,
"La prise en compte du dynamisme du Sud-Ouest sur de nouvelles directions en cohérence avec le schéma directeur permettra cette sauvegarde, au plus grand bénéfice de la zone et de l'ensemble de l'agglomération.",
"La réalisation sur cet axe d'une grande structure d'aménagement rassemblant activités et habitat en un ensemble urbain organisé à une grande échelle, permettra de prendre en compte et d'orienter de manière plus efficace le développement actuel extrêmement dynamique mais également désordonné du Sud-Ouest de l'agglomération parisienne.",
"L'est du plateau, peu boisé et inoccupé, se prêtera à la réalisation d'infrastructures d'accueil pour des activités importantes, en cohérence d'ailleurs avec la présence actuelle de différents établissements existants - Centre d'études nucléaires de Saclay (C.E.N.S.",
"L'ampleur des poussées de l'agglomération sur la zone Sud-Ouest est telle que leur développement spontané et anarchique signifierait à terme la dispersion dans de nombreuses directions, et singulièrement de Plaisir, Rambouillet, Marcoussis.",
"Cette forme de développement rendrait très difficile, sinon impossible une politique rationnelle des infrastructures primaires de relation, et des équipements fondamentaux, notamment universitaires.",
"Elle a déjà conduit à une pression inquiétante sur les sites de Versailles, des vallées de Bièvre, de Chevreuse et les abords de la forêt de Rambouillet.",
"La préservation de ces sites est vitale pour l'équilibre général de la région urbaine; ils doivent conserver leur caractère propre de réserves naturelles susceptibles de recevoir en des lieux choisis certains équipements culturels et de loisirs, et éventuellement en d'autres secteurs strictement limités, des noyaux résidentiels de faible densité.",
